Fselected_month,month_label,plantation,region,year,year_label,estate,division,division_key,code,divisional_yield,estate_yield,regional_average,benchmark,benchmark_80,benchmark_70,benchmark_50,bush_count,estate_extend,divisional_extend,hectare,stand_per_ha,average_rounds,monthly_rounds,green_leaf,division_pct
2026-01,Jan 2026,KVPL,KVPL_LC,First_Year,1st YEAR VP YIELD,Kelani,KelaniTea,KVPL|KVPL_LC|Kelani|KelaniTea|KL,KL,431.0,431.0,369.0,889.0,711.0,622.0,445.0,67044.0,26.52,26.52,8.92,7516.0,213.6,21.4,0.0,34.0
2026-01,Jan 2026,KVPL,KVPL_LC,First_Year,1st YEAR VP YIELD,Kitulgala,Debokhena,KVPL|KVPL_LC|Kitulgala|Debokhena|DH,DH,0.0,0.0,369.0,889.0,711.0,622.0,445.0,0.0,36.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,First_Year,1st YEAR VP YIELD,Kitulgala,Upper,KVPL|KVPL_LC|Kitulgala|Upper|KUP,KUP,0.0,0.0,369.0,889.0,711.0,622.0,445.0,0.0,36.91,35.91,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,Second_Year,2nd YEAR VP YIELD,Halgolla,Halgolla,KVPL|KVPL_LC|Halgolla|Halgolla|HG,HG,0.0,541.0,595.0,810.0,648.0,567.0,405.0,0.0,185.1,25.36,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,Second_Year,2nd YEAR VP YIELD,Halgolla,Punugala,KVPL|KVPL_LC|Halgolla|Punugala|PG,PG,715.0,541.0,595.0,810.0,648.0,567.0,405.0,55387.0,185.1,43.39,12.6,4396.0,450.2,45.0,0.0,29.0
2026-01,Jan 2026,KVPL,KVPL_LC,Second_Year,2nd YEAR VP YIELD,Halgolla,Ullswater,KVPL|KVPL_LC|Halgolla|Ullswater|UW,UW,408.0,541.0,595.0,810.0,648.0,567.0,405.0,91657.0,185.1,23.4,12.91,7100.0,263.1,26.3,0.0,55.0
2026-01,Jan 2026,KVPL,KVPL_LC,Second_Year,2nd YEAR VP YIELD,Halgolla,Weweltalawa,KVPL|KVPL_LC|Halgolla|Weweltalawa|WWL,WWL,526.0,541.0,595.0,810.0,648.0,567.0,405.0,268574.0,185.1,92.95,31.290000000000003,8583.0,823.5,82.3,0.0,34.0
2026-01,Jan 2026,KVPL,KVPL_LC,Second_Year,2nd YEAR VP YIELD,Kalupahana,Kalupahana,KVPL|KVPL_LC|Kalupahana|Kalupahana|KP,KP,810.0,674.0,595.0,810.0,648.0,567.0,405.0,54000.0,43.28,25.06,10.0,5400.0,405.0,40.5,0.0,40.0
2026-01,Jan 2026,KVPL,KVPL_LC,Second_Year,2nd YEAR VP YIELD,Kalupahana,Nirmala,KVPL|KVPL_LC|Kalupahana|Nirmala|NR,NR,0.0,674.0,595.0,810.0,648.0,567.0,405.0,0.0,43.28,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,Second_Year,2nd YEAR VP YIELD,Kalupahana,Waharaka,KVPL|KVPL_LC|Kalupahana|Waharaka|WR,WR,335.0,674.0,595.0,810.0,648.0,567.0,405.0,18108.0,43.28,13.219999999999999,4.0,4527.0,67.0,6.7,0.0,30.0
2026-01,Jan 2026,KVPL,KVPL_LC,Second_Year,2nd YEAR VP YIELD,Kelani,KelaniTea,KVPL|KVPL_LC|Kelani|KelaniTea|KL,KL,659.0,659.0,595.0,810.0,648.0,567.0,405.0,41751.0,26.52,26.52,6.78,6158.0,223.2,22.3,0.0,26.0
2026-01,Jan 2026,KVPL,KVPL_LC,Second_Year,2nd YEAR VP YIELD,Kitulgala,Debokhena,KVPL|KVPL_LC|Kitulgala|Debokhena|DH,DH,0.0,780.0,595.0,810.0,648.0,567.0,405.0,0.0,36.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,Second_Year,2nd YEAR VP YIELD,Kitulgala,Upper,KVPL|KVPL_LC|Kitulgala|Upper|KUP,KUP,780.0,780.0,595.0,810.0,648.0,567.0,405.0,54495.0,36.91,35.91,8.0,6812.0,312.1,31.2,0.0,22.0
2026-01,Jan 2026,KVPL,KVPL_LC,Third_Year,3rd YEAR VP YIELD,Halgolla,Halgolla,KVPL|KVPL_LC|Halgolla|Halgolla|HG,HG,1502.0,929.0,909.0,1502.0,1202.0,1051.0,751.0,26500.0,185.1,25.36,4.5,5889.0,338.1,33.8,0.0,18.0
2026-01,Jan 2026,KVPL,KVPL_LC,Third_Year,3rd YEAR VP YIELD,Halgolla,Punugala,KVPL|KVPL_LC|Halgolla|Punugala|PG,PG,767.0,929.0,909.0,1502.0,1202.0,1051.0,751.0,50008.0,185.1,43.39,10.92,4579.0,419.0,41.9,0.0,25.0
2026-01,Jan 2026,KVPL,KVPL_LC,Third_Year,3rd YEAR VP YIELD,Halgolla,Ullswater,KVPL|KVPL_LC|Halgolla|Ullswater|UW,UW,450.0,929.0,909.0,1502.0,1202.0,1051.0,751.0,10746.0,185.1,23.4,3.15,3411.0,70.9,7.1,0.0,13.0
2026-01,Jan 2026,KVPL,KVPL_LC,Third_Year,3rd YEAR VP YIELD,Halgolla,Weweltalawa,KVPL|KVPL_LC|Halgolla|Weweltalawa|WWL,WWL,991.0,929.0,909.0,1502.0,1202.0,1051.0,751.0,99375.0,185.1,92.95,11.469999999999999,8664.0,568.1,56.8,0.0,12.0
2026-01,Jan 2026,KVPL,KVPL_LC,Third_Year,3rd YEAR VP YIELD,Kalupahana,Kalupahana,KVPL|KVPL_LC|Kalupahana|Kalupahana|KP,KP,0.0,0.0,909.0,1502.0,1202.0,1051.0,751.0,0.0,43.28,25.06,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,Third_Year,3rd YEAR VP YIELD,Kalupahana,Nirmala,KVPL|KVPL_LC|Kalupahana|Nirmala|NR,NR,0.0,0.0,909.0,1502.0,1202.0,1051.0,751.0,0.0,43.28,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,Third_Year,3rd YEAR VP YIELD,Kalupahana,Waharaka,KVPL|KVPL_LC|Kalupahana|Waharaka|WR,WR,0.0,0.0,909.0,1502.0,1202.0,1051.0,751.0,0.0,43.28,13.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,Third_Year,3rd YEAR VP YIELD,Kelani,KelaniTea,KVPL|KVPL_LC|Kelani|KelaniTea|KL,KL,966.0,966.0,909.0,1502.0,1202.0,1051.0,751.0,42985.0,26.52,26.52,5.82,7386.0,281.1,28.1,0.0,22.0
2026-01,Jan 2026,KVPL,KVPL_LC,Third_Year,3rd YEAR VP YIELD,Kitulgala,Debokhena,KVPL|KVPL_LC|Kitulgala|Debokhena|DH,DH,390.0,790.0,909.0,1502.0,1202.0,1051.0,751.0,3822.0,36.91,1.0,1.0,3822.0,19.5,1.9,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,Third_Year,3rd YEAR VP YIELD,Kitulgala,Upper,KVPL|KVPL_LC|Kitulgala|Upper|KUP,KUP,847.0,790.0,909.0,1502.0,1202.0,1051.0,751.0,69450.0,36.91,35.91,7.0,9921.0,296.6,29.7,0.0,19.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fourth_Year,4th YEAR VP YIELD,Halgolla,Halgolla,KVPL|KVPL_LC|Halgolla|Halgolla|HG,HG,681.0,746.0,783.0,1435.0,1148.0,1005.0,718.0,47257.0,185.1,25.36,10.6,4458.0,380.0,38.0,0.0,42.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fourth_Year,4th YEAR VP YIELD,Halgolla,Punugala,KVPL|KVPL_LC|Halgolla|Punugala|PG,PG,847.0,746.0,783.0,1435.0,1148.0,1005.0,718.0,38423.0,185.1,43.39,6.97,5513.0,310.7,31.1,0.0,16.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fourth_Year,4th YEAR VP YIELD,Halgolla,Ullswater,KVPL|KVPL_LC|Halgolla|Ullswater|UW,UW,783.0,746.0,783.0,1435.0,1148.0,1005.0,718.0,46086.0,185.1,23.4,4.32,10668.0,178.0,17.8,0.0,18.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fourth_Year,4th YEAR VP YIELD,Halgolla,Weweltalawa,KVPL|KVPL_LC|Halgolla|Weweltalawa|WWL,WWL,738.0,746.0,783.0,1435.0,1148.0,1005.0,718.0,176192.0,185.1,92.95,20.020000000000003,8801.0,777.3,77.7,0.0,22.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fourth_Year,4th YEAR VP YIELD,Kalupahana,Kalupahana,KVPL|KVPL_LC|Kalupahana|Kalupahana|KP,KP,679.0,722.0,783.0,1435.0,1148.0,1005.0,718.0,41790.0,43.28,25.06,11.94,3500.0,426.7,42.7,0.0,48.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fourth_Year,4th YEAR VP YIELD,Kalupahana,Nirmala,KVPL|KVPL_LC|Kalupahana|Nirmala|NR,NR,855.0,722.0,783.0,1435.0,1148.0,1005.0,718.0,12610.0,43.28,5.0,2.5,5044.0,112.5,11.2,0.0,50.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fourth_Year,4th YEAR VP YIELD,Kalupahana,Waharaka,KVPL|KVPL_LC|Kalupahana|Waharaka|WR,WR,844.0,722.0,783.0,1435.0,1148.0,1005.0,718.0,12400.0,43.28,13.219999999999999,1.47,8435.0,65.3,6.5,0.0,11.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fourth_Year,4th YEAR VP YIELD,Kelani,KelaniTea,KVPL|KVPL_LC|Kelani|KelaniTea|KL,KL,1435.0,1435.0,783.0,1435.0,1148.0,1005.0,718.0,29027.0,26.52,26.52,3.0,9676.0,226.6,22.7,0.0,11.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fourth_Year,4th YEAR VP YIELD,Kitulgala,Debokhena,KVPL|KVPL_LC|Kitulgala|Debokhena|DH,DH,0.0,809.0,783.0,1435.0,1148.0,1005.0,718.0,0.0,36.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fourth_Year,4th YEAR VP YIELD,Kitulgala,Upper,KVPL|KVPL_LC|Kitulgala|Upper|KUP,KUP,809.0,809.0,783.0,1435.0,1148.0,1005.0,718.0,181307.0,36.91,35.91,20.91,8671.0,890.3,89.0,0.0,58.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fifth_Year,5th YEAR VP YIELD,Halgolla,Halgolla,KVPL|KVPL_LC|Halgolla|Halgolla|HG,HG,622.0,563.0,657.0,1383.0,1106.0,968.0,692.0,18299.0,185.1,25.36,10.26,1784.0,354.7,35.5,0.0,40.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fifth_Year,5th YEAR VP YIELD,Halgolla,Punugala,KVPL|KVPL_LC|Halgolla|Punugala|PG,PG,0.0,563.0,657.0,1383.0,1106.0,968.0,692.0,0.0,185.1,43.39,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fifth_Year,5th YEAR VP YIELD,Halgolla,Ullswater,KVPL|KVPL_LC|Halgolla|Ullswater|UW,UW,0.0,563.0,657.0,1383.0,1106.0,968.0,692.0,0.0,185.1,23.4,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fifth_Year,5th YEAR VP YIELD,Halgolla,Weweltalawa,KVPL|KVPL_LC|Halgolla|Weweltalawa|WWL,WWL,442.0,563.0,657.0,1383.0,1106.0,968.0,692.0,46248.0,185.1,92.95,5.05,9158.0,124.0,12.4,0.0,5.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fifth_Year,5th YEAR VP YIELD,Kalupahana,Kalupahana,KVPL|KVPL_LC|Kalupahana|Kalupahana|KP,KP,0.0,0.0,657.0,1383.0,1106.0,968.0,692.0,0.0,43.28,25.06,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fifth_Year,5th YEAR VP YIELD,Kalupahana,Nirmala,KVPL|KVPL_LC|Kalupahana|Nirmala|NR,NR,0.0,0.0,657.0,1383.0,1106.0,968.0,692.0,0.0,43.28,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fifth_Year,5th YEAR VP YIELD,Kalupahana,Waharaka,KVPL|KVPL_LC|Kalupahana|Waharaka|WR,WR,0.0,0.0,657.0,1383.0,1106.0,968.0,692.0,0.0,43.28,13.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fifth_Year,5th YEAR VP YIELD,Kelani,KelaniTea,KVPL|KVPL_LC|Kelani|KelaniTea|KL,KL,1383.0,1383.0,657.0,1383.0,1106.0,968.0,692.0,19342.0,26.52,26.52,2.0,9671.0,153.6,15.4,0.0,8.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fifth_Year,5th YEAR VP YIELD,Kitulgala,Debokhena,KVPL|KVPL_LC|Kitulgala|Debokhena|DH,DH,0.0,0.0,657.0,1383.0,1106.0,968.0,692.0,0.0,36.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,Fifth_Year,5th YEAR VP YIELD,Kitulgala,Upper,KVPL|KVPL_LC|Kitulgala|Upper|KUP,KUP,0.0,0.0,657.0,1383.0,1106.0,968.0,692.0,0.0,36.91,35.91,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP,VP YIELD,Halgolla,Halgolla,KVPL|KVPL_LC|Halgolla|Halgolla|HG,HG,803.0,600.0,649.0,810.0,648.0,567.0,405.0,92056.0,185.1,25.36,25.360000000000003,3630.0,1018.2,101.8,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP,VP YIELD,Halgolla,Punugala,KVPL|KVPL_LC|Halgolla|Punugala|PG,PG,592.0,600.0,649.0,810.0,648.0,567.0,405.0,223393.0,185.1,43.39,43.38999999999999,5148.0,1284.6,128.5,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP,VP YIELD,Halgolla,Ullswater,KVPL|KVPL_LC|Halgolla|Ullswater|UW,UW,489.0,600.0,649.0,810.0,648.0,567.0,405.0,161463.0,185.1,23.4,23.4,6900.0,572.6,57.3,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP,VP YIELD,Halgolla,Weweltalawa,KVPL|KVPL_LC|Halgolla|Weweltalawa|WWL,WWL,576.0,600.0,649.0,810.0,648.0,567.0,405.0,801404.0,185.1,92.95,92.95,8622.0,2677.9,267.8,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP,VP YIELD,Kalupahana,Kalupahana,KVPL|KVPL_LC|Kalupahana|Kalupahana|KP,KP,757.0,645.0,649.0,810.0,648.0,567.0,405.0,119750.0,43.28,25.06,25.06,4779.0,949.0,94.9,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP,VP YIELD,Kalupahana,Nirmala,KVPL|KVPL_LC|Kalupahana|Nirmala|NR,NR,800.0,645.0,649.0,810.0,648.0,567.0,405.0,31772.0,43.28,5.0,5.0,6354.0,200.0,20.0,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP,VP YIELD,Kalupahana,Waharaka,KVPL|KVPL_LC|Kalupahana|Waharaka|WR,WR,374.0,645.0,649.0,810.0,648.0,567.0,405.0,75148.0,43.28,13.219999999999999,13.22,5684.0,247.2,24.7,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP,VP YIELD,Kelani,KelaniTea,KVPL|KVPL_LC|Kelani|KelaniTea|KL,KL,792.0,792.0,649.0,810.0,648.0,567.0,405.0,200149.0,26.52,26.52,26.52,7547.0,1050.1,105.0,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP,VP YIELD,Kitulgala,Debokhena,KVPL|KVPL_LC|Kitulgala|Debokhena|DH,DH,390.0,799.0,649.0,810.0,648.0,567.0,405.0,3822.0,36.91,1.0,1.0,3822.0,19.5,1.9,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP,VP YIELD,Kitulgala,Upper,KVPL|KVPL_LC|Kitulgala|Upper|KUP,KUP,810.0,799.0,649.0,810.0,648.0,567.0,405.0,305252.0,36.91,35.91,35.91,8500.0,1454.5,145.4,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,SD,SD YIELD,Halgolla,Halgolla,KVPL|KVPL_LC|Halgolla|Halgolla|HG,HG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.1,25.36,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,SD,SD YIELD,Halgolla,Punugala,KVPL|KVPL_LC|Halgolla|Punugala|PG,PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.1,43.39,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,SD,SD YIELD,Halgolla,Ullswater,KVPL|KVPL_LC|Halgolla|Ullswater|UW,UW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.1,23.4,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,SD,SD YIELD,Halgolla,Weweltalawa,KVPL|KVPL_LC|Halgolla|Weweltalawa|WWL,WWL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.1,92.95,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,SD,SD YIELD,Kalupahana,Kalupahana,KVPL|KVPL_LC|Kalupahana|Kalupahana|KP,KP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.28,25.06,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,SD,SD YIELD,Kalupahana,Nirmala,KVPL|KVPL_LC|Kalupahana|Nirmala|NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.28,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,SD,SD YIELD,Kalupahana,Waharaka,KVPL|KVPL_LC|Kalupahana|Waharaka|WR,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.28,13.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,SD,SD YIELD,Kelani,KelaniTea,KVPL|KVPL_LC|Kelani|KelaniTea|KL,KL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.52,26.52,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,SD,SD YIELD,Kitulgala,Debokhena,KVPL|KVPL_LC|Kitulgala|Debokhena|DH,DH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,SD,SD YIELD,Kitulgala,Upper,KVPL|KVPL_LC|Kitulgala|Upper|KUP,KUP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.91,35.91,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP & SD,TOTAL (VP + SD) YIELD,Halgolla,Halgolla,KVPL|KVPL_LC|Halgolla|Halgolla|HG,HG,803.0,600.0,649.0,810.0,648.0,567.0,405.0,92056.0,185.1,25.36,25.360000000000003,3630.0,0.0,0.0,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP & SD,TOTAL (VP + SD) YIELD,Halgolla,Punugala,KVPL|KVPL_LC|Halgolla|Punugala|PG,PG,592.0,600.0,649.0,810.0,648.0,567.0,405.0,223393.0,185.1,43.39,43.38999999999999,5148.0,0.0,0.0,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP & SD,TOTAL (VP + SD) YIELD,Halgolla,Ullswater,KVPL|KVPL_LC|Halgolla|Ullswater|UW,UW,489.0,600.0,649.0,810.0,648.0,567.0,405.0,161463.0,185.1,23.4,23.4,6900.0,0.0,0.0,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP & SD,TOTAL (VP + SD) YIELD,Halgolla,Weweltalawa,KVPL|KVPL_LC|Halgolla|Weweltalawa|WWL,WWL,576.0,600.0,649.0,810.0,648.0,567.0,405.0,801404.0,185.1,92.95,92.95,8622.0,0.0,0.0,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP & SD,TOTAL (VP + SD) YIELD,Kalupahana,Kalupahana,KVPL|KVPL_LC|Kalupahana|Kalupahana|KP,KP,757.0,645.0,649.0,810.0,648.0,567.0,405.0,119750.0,43.28,25.06,25.06,4779.0,0.0,0.0,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP & SD,TOTAL (VP + SD) YIELD,Kalupahana,Nirmala,KVPL|KVPL_LC|Kalupahana|Nirmala|NR,NR,800.0,645.0,649.0,810.0,648.0,567.0,405.0,31772.0,43.28,5.0,5.0,6354.0,0.0,0.0,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP & SD,TOTAL (VP + SD) YIELD,Kalupahana,Waharaka,KVPL|KVPL_LC|Kalupahana|Waharaka|WR,WR,374.0,645.0,649.0,810.0,648.0,567.0,405.0,75148.0,43.28,13.219999999999999,13.22,5684.0,0.0,0.0,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP & SD,TOTAL (VP + SD) YIELD,Kelani,KelaniTea,KVPL|KVPL_LC|Kelani|KelaniTea|KL,KL,792.0,792.0,649.0,810.0,648.0,567.0,405.0,200149.0,26.52,26.52,26.52,7547.0,0.0,0.0,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP & SD,TOTAL (VP + SD) YIELD,Kitulgala,Debokhena,KVPL|KVPL_LC|Kitulgala|Debokhena|DH,DH,390.0,799.0,649.0,810.0,648.0,567.0,405.0,3822.0,36.91,1.0,1.0,3822.0,0.0,0.0,0.0,100.0
2026-01,Jan 2026,KVPL,KVPL_LC,VP & SD,TOTAL (VP + SD) YIELD,Kitulgala,Upper,KVPL|KVPL_LC|Kitulgala|Upper|KUP,KUP,810.0,799.0,649.0,810.0,648.0,567.0,405.0,305252.0,36.91,35.91,35.91,8500.0,0.0,0.0,0.0,100.0
2026-01,Jan 2026,HPL,HPL_LC,First_Year,1st YEAR VP YIELD,Millakanda,Mihirigeekele,HPL|HPL_LC|Millakanda|Mihirigeekele|MGK,MGK,664.0,451.0,451.0,853.0,682.0,597.0,427.0,9550.0,84.31,4.8,1.0,9550.0,36.9,3.7,0.0,21.0
2026-01,Jan 2026,HPL,HPL_LC,First_Year,1st YEAR VP YIELD,Millakanda,New,HPL|HPL_LC|Millakanda|New|NEW,NEW,853.0,451.0,451.0,853.0,682.0,597.0,427.0,39832.0,84.31,15.89,5.0,7966.0,237.0,23.7,0.0,31.0
2026-01,Jan 2026,HPL,HPL_LC,First_Year,1st YEAR VP YIELD,Millakanda,St Francis,HPL|HPL_LC|Millakanda|St Francis|STF,STF,345.0,451.0,451.0,853.0,682.0,597.0,427.0,56731.0,84.31,63.620000000000005,21.03,2698.0,402.9,40.3,0.0,33.0
2026-01,Jan 2026,HPL,HPL_LC,Second_Year,2nd YEAR VP YIELD,Millakanda,Mihirigeekele,HPL|HPL_LC|Millakanda|Mihirigeekele|MGK,MGK,972.0,817.0,817.0,1087.0,870.0,761.0,544.0,15550.0,84.31,4.8,2.3,6761.0,111.8,11.2,0.0,48.0
2026-01,Jan 2026,HPL,HPL_LC,Second_Year,2nd YEAR VP YIELD,Millakanda,New,HPL|HPL_LC|Millakanda|New|NEW,NEW,1087.0,817.0,817.0,1087.0,870.0,761.0,544.0,17147.0,84.31,15.89,5.89,2911.0,320.0,32.0,0.0,37.0
2026-01,Jan 2026,HPL,HPL_LC,Second_Year,2nd YEAR VP YIELD,Millakanda,St Francis,HPL|HPL_LC|Millakanda|St Francis|STF,STF,642.0,817.0,817.0,1087.0,870.0,761.0,544.0,32977.0,84.31,63.620000000000005,11.080000000000002,2976.0,355.4,35.5,0.0,17.0
2026-01,Jan 2026,HPL,HPL_LC,Third_Year,3rd YEAR VP YIELD,Millakanda,Mihirigeekele,HPL|HPL_LC|Millakanda|Mihirigeekele|MGK,MGK,457.0,673.0,673.0,1594.0,1275.0,1116.0,797.0,2847.0,84.31,4.8,1.5,1898.0,34.3,3.4,0.0,31.0
2026-01,Jan 2026,HPL,HPL_LC,Third_Year,3rd YEAR VP YIELD,Millakanda,New,HPL|HPL_LC|Millakanda|New|NEW,NEW,1594.0,673.0,673.0,1594.0,1275.0,1116.0,797.0,44419.0,84.31,15.89,5.0,8884.0,398.6,39.9,0.0,31.0
2026-01,Jan 2026,HPL,HPL_LC,Third_Year,3rd YEAR VP YIELD,Millakanda,St Francis,HPL|HPL_LC|Millakanda|St Francis|STF,STF,407.0,673.0,673.0,1594.0,1275.0,1116.0,797.0,51219.0,84.31,63.620000000000005,16.17,3168.0,329.4,32.9,0.0,25.0
2026-01,Jan 2026,HPL,HPL_LC,Fourth_Year,4th YEAR VP YIELD,Millakanda,Mihirigeekele,HPL|HPL_LC|Millakanda|Mihirigeekele|MGK,MGK,0.0,465.0,465.0,465.0,372.0,326.0,233.0,0.0,84.31,4.8,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,HPL,HPL_LC,Fourth_Year,4th YEAR VP YIELD,Millakanda,New,HPL|HPL_LC|Millakanda|New|NEW,NEW,0.0,465.0,465.0,465.0,372.0,326.0,233.0,0.0,84.31,15.89,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,HPL,HPL_LC,Fourth_Year,4th YEAR VP YIELD,Millakanda,St Francis,HPL|HPL_LC|Millakanda|St Francis|STF,STF,465.0,465.0,465.0,465.0,372.0,326.0,233.0,37163.0,84.31,63.620000000000005,15.34,2423.0,375.4,37.5,0.0,24.0
2026-01,Jan 2026,HPL,HPL_LC,Fifth_Year,5th YEAR VP YIELD,Millakanda,Mihirigeekele,HPL|HPL_LC|Millakanda|Mihirigeekele|MGK,MGK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.31,4.8,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,HPL,HPL_LC,Fifth_Year,5th YEAR VP YIELD,Millakanda,New,HPL|HPL_LC|Millakanda|New|NEW,NEW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.31,15.89,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,HPL,HPL_LC,Fifth_Year,5th YEAR VP YIELD,Millakanda,St Francis,HPL|HPL_LC|Millakanda|St Francis|STF,STF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.31,63.620000000000005,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,HPL,HPL_LC,VP,VP YIELD,Millakanda,Mihirigeekele,HPL|HPL_LC|Millakanda|Mihirigeekele|MGK,MGK,747.0,597.0,597.0,1173.0,938.0,821.0,587.0,27947.0,84.31,4.8,4.8,5822.0,179.3,17.9,0.0,100.0
2026-01,Jan 2026,HPL,HPL_LC,VP,VP YIELD,Millakanda,New,HPL|HPL_LC|Millakanda|New|NEW,NEW,1173.0,597.0,597.0,1173.0,938.0,821.0,587.0,101398.0,84.31,15.89,15.89,6381.0,931.9,93.2,0.0,100.0
